record_uid,source,source_layer,source_file,source_record_id,source_name,operator,status,source_latitude,source_longitude,coordinate_valid,geometry_type,facility_size_sqft,campus_area_sqft,mw,canonical_state_source,canonical_county_source,city,address,zip,location_confidence,source_detail_json,normalized_name,normalized_operator,source_is_currently_built,site_group_id
FracTracker:frac_row_479,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_479,H5 Data Center (2 Data Centers),,Operating,43.169827,-78.74797,True,Point,409200.0,,44,NY,Niagara,Lockport,5365 Crown Dr and 5319 Enterprise Dr,14094.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/h5-acquires-new-york-data-centers-from-yahoo-in-sale-leaseback-deal/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",h5 2,,True,site_00845
FracTracker:frac_row_48,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_48,Prologis,Prologis,Proposed,37.423885,-121.94313,True,Point,1684000.0,,396,CA,Santa Clara,San Jose,Zanker Rd and Hwy 237,95134.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/28/2025"", ""date_updated"": ""11/28/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/400mw-prologis-data-center-campus-chosen-as-preferred-project-on-city-owned-land-in-san-jose-california/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",prologis,prologis,False,site_00846
FracTracker:frac_row_480,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_480,"Ranalli Super DC, LLC Data Center",,Proposed,43.18687,-76.35703,True,Point,,,300,NY,Onondaga,Lysander,Hencle Blvd and Rt 48,13027.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/26/2025"", ""date_updated"": ""11/26/2025"", ""info_source_1"": ""https://www.syracuse.com/news/2025/11/prominent-syracuse-developer-plans-for-data-center-at-suburban-site-of-scuttled-warehouse.html"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",ranalli super,,False,site_00847
FracTracker:frac_row_481,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_481,Former Sears store potential Data Center conversion,,Proposed,44.948536,-74.84243,True,Point,,,,NY,St. Lawrence,Massena,6100 St Lawrence Centre SR 37,13662.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/st-lawrence-county-planning-board-approves-conversion-sears-store-data-center/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",former sears store potential conversion,,False,site_00848
FracTracker:frac_row_482,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_482,North Country Data Center,,Proposed,44.961773,-74.8913,True,Point,,,176,NY,St. Lawrence,Massena,1814 State Hwy 131,13662.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://northcountrynow.com/stories/north-country-data-centers-future-thwarted-by-proposed-regulations,236005"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",north country,,False,site_00849
FracTracker:frac_row_483,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_483,St Lawrence Data and Agricultural Center,Petawatt Holdings,Proposed,44.954838,-74.84906,True,Point,,,200,NY,St. Lawrence,Massena,417 County Route 42,13662.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.yahoo.com/news/land-clearing-underway-massena-data-045900706.html"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",st lawrence agricultural,petawatt holdings,False,site_00850
FracTracker:frac_row_484,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_484,LGA1,DataBank,Operating,40.717728,-74.00832,True,Point,23940.0,,0.74,NY,New York,New York,60 Hudson Street Suite #1903,10013.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.databank.com/data-centers/new-york-city/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",lga1,databank,True,site_00851
FracTracker:frac_row_485,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_485,LGA2,DataBank,Operating,40.740993,-74.00215,True,Point,,,0.68,NY,New York,New York,111 8th Avenue,10011.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.databank.com/data-centers/new-york-city/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",lga2,databank,True,site_00852
FracTracker:frac_row_486,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_486,Oxford Quantum Circuits (OQC),,Operating,40.74102,-74.0021,True,Point,,,,NY,New York,New York,111 8th Avenue,10011.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/19/2025"", ""date_updated"": ""09/19/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/oxford-quantum-circuits-deploys-quantum-computer-at-quantum-ai-data-center-in-new-york-city/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",oxford quantum circuits oqc,,True,site_00853
FracTracker:frac_row_487,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_487,Telehouse: Chelsea,,Operating,40.743084,-74.007866,True,Point,63500.0,,4,NY,New York,New York,85 10th Ave,10011.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",telehouse chelsea,,True,site_00854
FracTracker:frac_row_488,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_488,9Lives (Globe Digital Holdings),,Proposed,43.12389,-79.04118,True,Point,,,600,NY,Erie,Niagara Falls,3807 Highland Ave,14305.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""01/14/2026"", ""date_updated"": ""01/14/2026"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/9ldg-plans-ai-data-center-at-niagara-falls"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",9lives globe digital holdings,,False,site_00855
FracTracker:frac_row_489,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_489,BlockFusion aka North East Data Center LLC,,Operating,43.083187,-79.00317,True,Point,,,50+,NY,Niagara,Niagara Falls,5380 Frontier Ave.,14304.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/17/2025"", ""date_updated"": ""11/17/2025"", ""info_source_1"": ""https://finance.yahoo.com/news/blockfusion-wins-approval-reopen-bitcoin-035900770.html"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Large (51-99 MW)""}",blockfusion aka north east,,True,site_00856
NAICS:naics_547,NAICS,,raw-data/data-center-locations/NAICS/NAICS_518210_05_07_26.csv,naics_547,NORTH EAST DATA LLC,,Operating/inferred,43.082874,-79.003319,True,Point,,,,,,,,,,"{""naics"": ""518210"", ""registry_id"": ""110071843118"", ""valid"": true}",north east,,True,site_00856
FracTracker:frac_row_490,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_490,Niagara Digital Campus,,Proposed,43.084515,-79.05135,True,Point,600000.0,,140,NY,Niagara,Niagara Falls,Rainbow Blvd & John B Daly Blvds,14303.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""01/14/2026"", ""info_source_1"": ""https://www.nyiso.com/documents/20142/2226333/2025-Gold-Book-Public.pdf/088438e1-02f1-5316-211b-dbca17c01b4b"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",niagara digital campus,,False,site_00857
FracTracker:frac_row_491,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_491,North Tonawanda Data Center,,Operating,43.06086,-78.85376,True,Point,,,46,NY,Niagara,North Tonawanda,1070 Erie Ave,14120.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""11/17/2025"", ""date_updated"": ""04/08/2026"", ""info_source_1"": ""https://www.wgrz.com/article/news/local/digihost-crypto-mining-facility-fortistar-power-plant-money-business/71-9fbc4c21-8f47-4cf4-951e-32513d3090a9"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",north tonawanda,,True,site_00858
FracTracker:frac_row_492,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_492,Oneonta Data Center,,Suspended,42.45303,-75.1168,True,Point,,,,NY,Otsego,Oneonta,357 County Highway 9,13820.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""11/26/2025"", ""date_updated"": ""03/24/2026"", ""info_source_1"": ""https://www.allotsego.com/residents-oppose-data-center-proposal-in-heated-board-meeting/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",oneonta,,False,site_00859
FracTracker:frac_row_493,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_493,Bloomberg-RDC 8/ Sentinel NY-1,,Operating,41.03556,-73.9866,True,Point,130000.0,,7,NY,Rockland,Orangeburg,155 Corporate Dr,10962.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://russodevelopment.com/property/rdc-purpose-built-data-center/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",bloomberg rdc 8 sentinel ny 1,,True,site_00860
PNNL:building_01238955720,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01238955720,Bloomberg Data Center,Bloomberg,Operating/inferred,41.0362703541861,-73.98749369632571,True,Polygon,182539.0,,,NY,Rockland County,,,,,"{""county_id"": ""087"", ""osm_id"": ""01238955720"", ""ref"": """", ""sqft"": ""182539.0"", ""state"": ""New York""}",bloomberg,bloomberg,True,site_00860
FracTracker:frac_row_494,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_494,DataBank LGA3 and LGA4,,Operating,41.03986,-73.9899,True,Point,220000.0,,40,NY,Rockland,Orangeburg,2000 Corporate Dr,10962.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""05/24/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.databank.com/data-centers/new-york-city/orangeburg-campus/lga3/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",databank lga3 lga4,,True,site_00861
PNNL:building_01383913490,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01383913490,Databank LGA3,Databank,Operating/inferred,41.0399432449328,-73.98965093105873,True,Polygon,197452.0,,,NY,Rockland County,,,,,"{""county_id"": ""087"", ""osm_id"": ""01383913490"", ""ref"": """", ""sqft"": ""197452.0"", ""state"": ""New York""}",databank lga3,databank,True,site_00861
FracTracker:frac_row_495,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_495,Orangeburg Data Center,,Operating,41.0345,-73.9758,True,Point,232000.0,,24,NY,Rockland,Orangeburg,1 Ramland Rd,10962.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""06/09/2025"", ""date_updated"": ""06/09/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Medium (11-50 MW)""}",orangeburg,,True,site_00862
PNNL:building_01238955733,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01238955733,fifteenfortyseven CSR ORNY1,fifteenfortyseven Critical Systems Realty,Operating/inferred,41.034484503180394,-73.97576449873921,True,Polygon,151516.0,,,NY,Rockland County,,,,,"{""county_id"": ""087"", ""osm_id"": ""01238955733"", ""ref"": """", ""sqft"": ""151516.0"", ""state"": ""New York""}",fifteenfortyseven csr orny1,fifteenfortyseven critical systems,True,site_00862
FracTracker:frac_row_496,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_496,Telehouse: Teleport,,Operating,40.60713,-74.174934,True,Point,162000.0,,10,NY,Richmond,Staten Island,7 Teleport Dr,10311.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": """", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Small (0-10 MW)""}",telehouse teleport,,True,site_00863
PNNL:building_00247428943,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_00247428943,Telehouse Teleport,Telehouse,Operating/inferred,40.606985209666014,-74.17488651961352,True,Polygon,69999.0,,,NY,Richmond County,,,,,"{""county_id"": ""085"", ""osm_id"": ""00247428943"", ""ref"": """", ""sqft"": ""69999.0"", ""state"": ""New York""}",telehouse teleport,telehouse,True,site_00863
FracTracker:frac_row_497,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_497,Riverview Innovation & Technology Campus,,Proposed,42.978775,-78.93396,True,Point,500000.0,,600,NY,Erie,Tonawanda,3800-3875 River Rd,14150.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""03/27/2026"", ""info_source_1"": ""http://www.riverviewtechcampus.com/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",riverview innovation technology campus,,False,site_00864
FracTracker:frac_row_498,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_498,Brookhaven Logistics Center,,Proposed,40.82991,-72.94618,True,Point,,,176?,NY,Suffolk,Yaphank,1001 Expressway Dr N,11980.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""11/14/2025"", ""date_updated"": ""11/14/2025"", ""info_source_1"": ""https://www.newsday.com/long-island/computer-data-center-warehouse-yaphank-hfdnl8i8"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",brookhaven logistics,,False,site_00865
FracTracker:frac_row_499,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_499,Project Triton,,Proposed,41.014168,-81.6502,True,Point,485000.0,,,OH,Summit,Barberton,3700 Limestone Dr,44203.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""10/15/2025"", ""date_updated"": ""3036-03-23"", ""info_source_1"": ""https://www.wkyc.com/article/news/local/summit-county/norton-residents-push-back-proposed-data-center-quantum-hpc/95-bded910f-b3ba-496f-8a62-f41b5a0506c0"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",project triton,,False,site_00866
FracTracker:frac_row_5,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_5,Meta Data Center,Meta,Operating,34.84065,-86.6295,True,Point,,,,AL,Madison,Huntsville,5400 Prosperity Dr NW,35810.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""08/11/2025"", ""date_updated"": ""08/11/2025"", ""info_source_1"": ""https://www.datacenterdynamics.com/en/news/meta-to-build-800m-data-center-in-montgomery-alabama/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",meta,meta,True,site_00867
PNNL:building_01160814413,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01160814413,Meta Huntsville Data center,Meta,Operating/inferred,34.847333791994075,-86.6269185980179,True,Polygon,578342.0,,,AL,Madison County,,,,,"{""county_id"": ""089"", ""osm_id"": ""01160814413"", ""ref"": """", ""sqft"": ""578342.0"", ""state"": ""Alabama""}",meta huntsville,meta,True,site_00867
PNNL:building_01160814415,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01160814415,Meta Huntsville Data center,Meta,Operating/inferred,34.843182229068525,-86.62886566493462,True,Polygon,352651.0,,,AL,Madison County,,,,,"{""county_id"": ""089"", ""osm_id"": ""01160814415"", ""ref"": """", ""sqft"": ""352651.0"", ""state"": ""Alabama""}",meta huntsville,meta,True,site_00867
PNNL:building_01160814416,PNNL,building,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_building.geojson,building_01160814416,Meta Huntsville Data center,Meta,Operating/inferred,34.84043160671047,-86.62884123942305,True,Polygon,857148.0,,,AL,Madison County,,,,,"{""county_id"": ""089"", ""osm_id"": ""01160814416"", ""ref"": """", ""sqft"": ""857148.0"", ""state"": ""Alabama""}",meta huntsville,meta,True,site_00867
PNNL:campus_00018518989,PNNL,campus,raw-data/data-center-locations/PNNL/PNNL_2026.02.09_campus.geojson,campus_00018518989,Meta Huntsville Data Center,Meta,Operating/inferred,34.844244678024516,-86.62831680386925,True,MultiPolygon,,14435561.0,,AL,Madison County,,,,,"{""county_id"": ""089"", ""osm_id"": ""00018518989"", ""ref"": """", ""sqft"": ""14435561.0"", ""state"": ""Alabama""}",meta huntsville,meta,True,site_00867
FracTracker:frac_row_500,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_500,Meta Bowling Green Data Center,Meta,Approved/Permitted/Under construction,41.45447,-83.6489,True,Point,715000.0,,514,OH,Wood,Bowling Green,20750 Midstar Dr,43402.0,High,"{""community_pushback"": ""Yes"", ""date_created"": ""09/10/2025"", ""date_updated"": ""04/21/2026"", ""info_source_1"": ""https://datacenters.atmeta.com/2025/04/hello-bowling-green/"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Hyperscale (100-999 MW)""}",meta bowling green,meta,False,site_00868
FracTracker:frac_row_501,FracTracker,,raw-data/data-center-locations/FracTracker/FracTracker_01_29_26.csv,frac_row_501,DartPoints Data Center,,Approved/Permitted/Under construction,39.09831,-84.5179,True,Point,15000.0,,,OH,Hamilton,Cincinnati,302 W. Third St.,45202.0,High,"{""community_pushback"": ""Unknown"", ""date_created"": ""09/18/2025"", ""date_updated"": ""09/18/2025"", ""info_source_1"": ""https://local12.com/news/local/texas-company-expand-downtown-cincinnati-data-center-following-250-million-dollars-infusion-dartpoints-hpc-megawatts"", ""information_source"": ""Media Monitoring"", ""sizerank"": ""Unknown""}",dartpoints,,False,site_00869
